Sample_No,Recipe_Version,Rev_No,Wafer_ID,Tool_ID,Chamber_ID,Site_ID,Zone,Radius_frac,Angle_deg,Top_CD_nm,Mid_CD_nm,Bottom_CD_nm,Depth_nm,Top_CD_Pass,Mid_CD_Pass,Bottom_CD_Pass,Depth_Pass,Defect_Count,Defect_Severity,Anomaly_Event
4900,Rev5,5,W169,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,74.42,72.07,65.83,516.7,True,True,True,False,2,11.95,
4901,Rev5,5,W169,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,75.14,69.36,69.64,477.3,True,True,True,False,0,0.0,
4902,Rev6,6,W170,PX-7500,CH-C,C1,Center,0.0,0.0,69.67,71.92,56.15,416.7,True,True,False,True,0,0.0,
4903,Rev6,6,W170,PX-7500,CH-C,MID-01,Mid,0.52,30.0,71.48,73.2,64.35,428.2,True,False,True,True,1,5.64,
4904,Rev6,6,W170,PX-7500,CH-C,MID-02,Mid,0.52,90.0,72.42,69.48,60.96,435.0,True,True,True,True,0,0.0,
4905,Rev6,6,W170,PX-7500,CH-C,MID-03,Mid,0.52,150.0,71.21,71.77,60.94,440.0,True,True,True,True,0,0.0,
4906,Rev6,6,W170,PX-7500,CH-C,MID-04,Mid,0.52,210.0,72.14,72.19,57.37,432.6,True,True,False,True,0,0.0,
4907,Rev6,6,W170,PX-7500,CH-C,MID-05,Mid,0.52,270.0,71.77,69.78,60.65,448.8,True,True,True,True,0,0.0,
4908,Rev6,6,W170,PX-7500,CH-C,MID-06,Mid,0.52,330.0,72.0,71.73,63.85,465.2,True,True,True,False,0,0.0,
4909,Rev6,6,W170,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,72.43,71.75,63.74,467.4,True,True,True,False,0,0.0,
4910,Rev6,6,W170,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,73.1,73.28,63.78,448.5,True,False,True,True,1,4.49,pressure_spike
4911,Rev6,6,W170,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,73.87,72.36,62.51,436.7,True,True,True,True,1,3.65,arc_event
4912,Rev6,6,W170,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,74.45,71.65,61.39,430.4,True,True,True,True,0,0.0,
4913,Rev6,6,W170,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,73.13,72.55,63.54,449.9,True,True,True,True,1,2.26,
4914,Rev6,6,W170,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,73.92,71.71,60.95,493.2,True,True,True,False,0,0.0,
4915,Rev6,6,W170,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,74.24,72.22,65.5,441.2,True,True,True,True,0,0.0,
4916,Rev6,6,W170,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,72.62,74.26,62.86,472.1,True,False,True,False,1,2.04,
4917,Rev6,6,W170,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,74.43,71.35,68.13,431.5,True,True,True,True,0,0.0,
4918,Rev6,6,W170,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,72.26,70.66,58.89,457.1,True,True,False,False,1,3.71,polymer_residue
4919,Rev6,6,W170,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,75.11,72.38,64.01,448.8,True,True,True,True,0,0.0,
4920,Rev6,6,W170,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,72.61,71.96,66.44,459.1,True,True,True,False,0,0.0,
4921,Rev6,6,W170,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,74.78,71.0,60.41,473.7,True,True,True,False,0,0.0,
4922,Rev6,6,W170,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,73.77,72.5,67.39,457.9,True,True,True,False,0,0.0,
4923,Rev6,6,W170,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,74.3,73.86,63.54,490.8,True,False,True,False,0,0.0,
4924,Rev6,6,W170,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,76.03,72.28,63.32,458.3,False,True,True,False,0,0.0,
4925,Rev6,6,W170,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,74.49,71.41,63.77,439.2,True,True,True,True,1,2.49,polymer_residue
4926,Rev6,6,W170,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,72.62,69.66,62.36,492.2,True,True,True,False,2,5.71,esc_temp_drift
4927,Rev6,6,W170,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,75.6,77.42,60.85,486.5,False,False,True,False,0,0.0,
4928,Rev6,6,W170,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,74.57,72.81,63.73,452.4,True,False,True,False,3,6.4,
4929,Rev6,6,W170,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,73.8,77.78,64.77,450.3,True,False,True,True,1,2.34,endpoint_late
4930,Rev6,6,W170,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,74.25,71.71,64.93,475.2,True,True,True,False,0,0.0,
4931,Rev9,9,W171,AE-3200,CH-B,C1,Center,0.0,0.0,73.31,69.45,65.68,421.3,True,True,True,True,1,5.46,polymer_residue
4932,Rev9,9,W171,AE-3200,CH-B,MID-01,Mid,0.52,30.0,75.98,70.75,67.24,398.6,False,True,True,True,1,2.06,polymer_residue
4933,Rev9,9,W171,AE-3200,CH-B,MID-02,Mid,0.52,90.0,73.9,69.76,66.61,448.1,True,True,True,True,0,0.0,
4934,Rev9,9,W171,AE-3200,CH-B,MID-03,Mid,0.52,150.0,73.32,72.62,72.64,430.7,True,True,False,True,0,0.0,
4935,Rev9,9,W171,AE-3200,CH-B,MID-04,Mid,0.52,210.0,69.59,69.89,62.53,424.0,True,True,True,True,0,0.0,
4936,Rev9,9,W171,AE-3200,CH-B,MID-05,Mid,0.52,270.0,74.06,69.32,67.94,402.0,True,True,True,True,0,0.0,
4937,Rev9,9,W171,AE-3200,CH-B,MID-06,Mid,0.52,330.0,73.77,73.83,62.67,394.4,True,False,True,True,0,0.0,
4938,Rev9,9,W171,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,74.6,69.05,73.16,403.3,True,True,False,True,1,2.25,polymer_residue
4939,Rev9,9,W171,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,74.44,70.12,65.38,361.1,True,True,True,False,1,3.64,esc_temp_drift
4940,Rev9,9,W171,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,75.88,72.88,65.13,430.7,False,False,True,True,1,2.36,arc_event
4941,Rev9,9,W171,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,73.83,73.87,68.17,419.1,True,False,True,True,1,3.55,
4942,Rev9,9,W171,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,73.83,69.92,70.29,404.7,True,True,True,True,0,0.0,
4943,Rev9,9,W171,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,74.69,69.51,64.85,376.3,True,True,True,True,0,0.0,
4944,Rev9,9,W171,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,75.93,70.78,62.54,390.8,False,True,True,True,0,0.0,
4945,Rev9,9,W171,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,75.42,70.15,68.05,443.2,False,True,True,True,3,15.1,
4946,Rev9,9,W171,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,74.46,71.42,71.31,470.6,True,True,False,False,1,3.7,pressure_spike
4947,Rev9,9,W171,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,74.02,66.37,65.99,394.6,True,True,True,True,0,0.0,
4948,Rev9,9,W171,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,74.09,71.34,68.21,379.0,True,True,True,True,2,7.2,polymer_residue
4949,Rev9,9,W171,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,75.03,70.8,69.07,395.1,True,True,True,True,2,5.57,
4950,Rev9,9,W171,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,76.25,72.3,68.56,401.0,False,True,True,True,0,0.0,
4951,Rev9,9,W171,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,74.58,73.76,65.46,411.1,True,False,True,True,1,5.06,pressure_spike
4952,Rev9,9,W171,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,71.98,66.79,68.55,405.2,True,True,True,True,1,4.02,polymer_residue
4953,Rev9,9,W171,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,75.96,69.95,64.71,398.2,False,True,True,True,0,0.0,
4954,Rev9,9,W171,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,76.66,73.05,64.99,430.8,False,False,True,True,0,0.0,
4955,Rev9,9,W171,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,74.2,71.43,75.24,412.2,True,True,False,True,0,0.0,
4956,Rev9,9,W171,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,74.9,70.3,69.5,410.7,True,True,True,True,1,5.05,polymer_residue
4957,Rev9,9,W171,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,75.54,68.9,68.43,419.9,False,True,True,True,2,11.56,polymer_residue
4958,Rev9,9,W171,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,71.07,71.94,71.55,415.4,True,True,False,True,0,0.0,
4959,Rev9,9,W171,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,73.34,69.48,68.56,413.4,True,True,True,True,1,3.38,
4960,Rev8,8,W172,AE-3200,CH-A,C1,Center,0.0,0.0,71.59,70.64,60.62,356.1,True,True,True,False,0,0.0,
4961,Rev8,8,W172,AE-3200,CH-A,MID-01,Mid,0.52,30.0,72.87,73.62,62.52,379.3,True,False,True,True,0,0.0,
4962,Rev8,8,W172,AE-3200,CH-A,MID-02,Mid,0.52,90.0,74.91,73.5,66.23,408.3,True,False,True,True,0,0.0,
4963,Rev8,8,W172,AE-3200,CH-A,MID-03,Mid,0.52,150.0,73.13,69.82,64.02,398.4,True,True,True,True,0,0.0,
4964,Rev8,8,W172,AE-3200,CH-A,MID-04,Mid,0.52,210.0,71.81,70.9,66.62,430.8,True,True,True,True,1,6.49,pressure_spike
4965,Rev8,8,W172,AE-3200,CH-A,MID-05,Mid,0.52,270.0,74.73,70.67,63.22,332.8,True,True,True,False,1,4.68,
4966,Rev8,8,W172,AE-3200,CH-A,MID-06,Mid,0.52,330.0,74.45,73.6,63.7,389.4,True,False,True,True,0,0.0,
4967,Rev8,8,W172,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,75.0,72.97,67.74,430.1,True,False,True,True,1,5.29,polymer_residue
4968,Rev8,8,W172,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,77.13,73.65,68.67,447.0,False,False,True,True,0,0.0,
4969,Rev8,8,W172,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,73.59,73.34,63.92,381.2,True,False,True,True,0,0.0,
4970,Rev8,8,W172,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,75.69,72.71,66.72,389.7,False,True,True,True,0,0.0,
4971,Rev8,8,W172,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,75.97,72.09,68.67,385.0,False,True,True,True,0,0.0,
4972,Rev8,8,W172,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,75.33,74.52,68.03,389.8,False,False,True,True,1,1.91,
4973,Rev8,8,W172,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,75.09,73.19,62.53,411.4,True,False,True,True,0,0.0,
4974,Rev8,8,W172,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,73.9,71.87,66.82,402.5,True,True,True,True,0,0.0,
4975,Rev8,8,W172,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,74.51,75.1,64.46,393.5,True,False,True,True,1,1.96,
4976,Rev8,8,W172,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,74.55,73.72,67.58,430.5,True,False,True,True,2,12.31,esc_temp_drift
4977,Rev8,8,W172,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,74.8,73.19,69.89,386.9,True,False,True,True,0,0.0,
4978,Rev8,8,W172,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,74.49,73.13,68.81,395.4,True,False,True,True,1,1.81,polymer_residue
4979,Rev8,8,W172,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,75.84,74.69,63.11,412.9,False,False,True,True,2,5.79,esc_temp_drift
4980,Rev8,8,W172,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,76.79,74.32,63.85,427.2,False,False,True,True,1,3.29,polymer_residue
4981,Rev8,8,W172,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,74.03,71.87,65.52,437.0,True,True,True,True,0,0.0,
4982,Rev8,8,W172,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,76.07,73.45,67.53,418.9,False,False,True,True,3,6.54,polymer_residue
4983,Rev8,8,W172,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,75.06,74.21,68.64,390.4,True,False,True,True,2,12.64,pressure_spike
4984,Rev8,8,W172,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,77.48,70.8,71.8,375.9,False,True,False,False,2,11.33,
4985,Rev8,8,W172,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,75.95,73.61,62.87,418.0,False,False,True,True,1,4.72,
4986,Rev8,8,W172,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,75.25,71.27,64.97,399.4,False,True,True,True,3,7.32,
4987,Rev8,8,W172,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,76.62,72.2,67.95,452.6,False,True,True,False,2,4.1,arc_event
4988,Rev8,8,W172,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,76.58,72.47,72.72,412.9,False,True,False,True,1,1.91,
4989,Rev5,5,W173,AE-3200,CH-B,C1,Center,0.0,0.0,70.9,71.54,67.07,398.9,True,True,True,True,0,0.0,
4990,Rev5,5,W173,AE-3200,CH-B,MID-01,Mid,0.52,30.0,69.33,70.63,62.14,405.2,True,True,True,True,0,0.0,
4991,Rev5,5,W173,AE-3200,CH-B,MID-02,Mid,0.52,90.0,71.54,68.78,65.54,430.4,True,True,True,True,0,0.0,
4992,Rev5,5,W173,AE-3200,CH-B,MID-03,Mid,0.52,150.0,70.8,72.81,67.01,429.6,True,False,True,True,0,0.0,
4993,Rev5,5,W173,AE-3200,CH-B,MID-04,Mid,0.52,210.0,72.89,72.88,66.34,395.6,True,False,True,True,0,0.0,
4994,Rev5,5,W173,AE-3200,CH-B,MID-05,Mid,0.52,270.0,69.88,69.79,65.88,415.7,True,True,True,True,0,0.0,
4995,Rev5,5,W173,AE-3200,CH-B,MID-06,Mid,0.52,330.0,71.05,72.01,72.16,443.5,True,True,False,True,0,0.0,
4996,Rev5,5,W173,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,71.82,70.75,67.87,413.1,True,True,True,True,0,0.0,
4997,Rev5,5,W173,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,72.67,72.96,69.81,428.8,True,False,True,True,1,4.82,
4998,Rev5,5,W173,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,72.09,71.44,71.12,417.0,True,True,False,True,1,3.3,arc_event
4999,Rev5,5,W173,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,73.32,71.61,68.41,441.0,True,True,True,True,0,0.0,
5000,Rev5,5,W173,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,75.16,71.48,67.39,438.5,True,True,True,True,0,0.0,
5001,Rev5,5,W173,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,76.36,70.54,71.41,424.7,False,True,False,True,1,4.45,arc_event
5002,Rev5,5,W173,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,71.99,69.66,65.74,447.0,True,True,True,True,1,5.15,
5003,Rev5,5,W173,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,70.71,71.56,66.75,460.7,True,True,True,False,0,0.0,
5004,Rev5,5,W173,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,73.59,70.68,67.75,464.7,True,True,True,False,0,0.0,
5005,Rev5,5,W173,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,70.95,68.53,67.97,466.0,True,True,True,False,1,3.39,endpoint_late
5006,Rev5,5,W173,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,73.59,70.28,67.57,422.6,True,True,True,True,0,0.0,
5007,Rev5,5,W173,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,74.47,69.57,64.33,457.8,True,True,True,False,0,0.0,
5008,Rev5,5,W173,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,72.98,71.44,74.14,475.6,True,True,False,False,1,3.79,
5009,Rev5,5,W173,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,72.1,70.94,68.66,463.0,True,True,True,False,0,0.0,
5010,Rev5,5,W173,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,74.33,72.83,68.94,426.6,True,False,True,True,3,19.25,endpoint_late
5011,Rev5,5,W173,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,73.75,72.95,68.88,421.6,True,False,True,True,1,2.18,pressure_spike
5012,Rev5,5,W173,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,74.2,71.36,66.22,401.5,True,True,True,True,1,4.55,polymer_residue
5013,Rev5,5,W173,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,75.88,70.44,65.44,440.9,False,True,True,True,0,0.0,
5014,Rev5,5,W173,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,74.76,70.73,72.03,463.5,True,True,False,False,2,10.88,
5015,Rev5,5,W173,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,74.06,71.21,72.93,447.0,True,True,False,True,1,5.09,
5016,Rev5,5,W173,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,72.94,70.98,73.48,449.8,True,True,False,True,1,4.12,polymer_residue
5017,Rev5,5,W173,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,75.33,70.47,74.88,415.1,False,True,False,True,1,5.64,
5018,Rev1,1,W174,AE-3200,CH-B,C1,Center,0.0,0.0,71.29,72.07,61.88,451.4,True,True,True,True,0,0.0,
5019,Rev1,1,W174,AE-3200,CH-B,MID-01,Mid,0.52,30.0,72.67,74.23,60.06,385.4,True,False,True,True,0,0.0,
5020,Rev1,1,W174,AE-3200,CH-B,MID-02,Mid,0.52,90.0,70.91,70.42,65.54,413.2,True,True,True,True,1,3.85,
5021,Rev1,1,W174,AE-3200,CH-B,MID-03,Mid,0.52,150.0,73.69,71.13,61.3,422.0,True,True,True,True,1,5.83,arc_event
5022,Rev1,1,W174,AE-3200,CH-B,MID-04,Mid,0.52,210.0,71.59,70.87,63.42,355.6,True,True,True,False,0,0.0,
5023,Rev1,1,W174,AE-3200,CH-B,MID-05,Mid,0.52,270.0,73.27,71.9,62.2,399.9,True,True,True,True,0,0.0,
5024,Rev1,1,W174,AE-3200,CH-B,MID-06,Mid,0.52,330.0,73.55,67.51,65.66,393.5,True,True,True,True,1,1.84,polymer_residue
5025,Rev1,1,W174,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,76.22,69.93,63.67,388.8,False,True,True,True,0,0.0,
5026,Rev1,1,W174,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,72.74,72.83,64.31,450.1,True,False,True,True,0,0.0,
5027,Rev1,1,W174,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,74.3,72.22,69.36,425.7,True,True,True,True,1,2.31,polymer_residue
5028,Rev1,1,W174,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,72.18,70.09,65.87,425.0,True,True,True,True,0,0.0,
5029,Rev1,1,W174,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,73.95,72.33,69.4,417.4,True,True,True,True,1,2.79,
5030,Rev1,1,W174,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,74.48,73.29,64.54,404.6,True,False,True,True,0,0.0,
5031,Rev1,1,W174,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,72.53,74.05,66.22,382.8,True,False,True,True,2,4.56,polymer_residue
5032,Rev1,1,W174,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,71.12,69.34,68.26,382.7,True,True,True,True,1,4.79,pressure_spike
5033,Rev1,1,W174,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,74.38,74.62,60.66,385.3,True,False,True,True,0,0.0,
5034,Rev1,1,W174,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,75.78,74.22,69.44,437.8,False,False,True,True,1,3.95,
5035,Rev1,1,W174,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,71.97,72.98,66.17,421.4,True,False,True,True,0,0.0,
5036,Rev1,1,W174,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,74.29,72.28,70.41,422.7,True,True,True,True,1,3.84,
5037,Rev1,1,W174,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,72.84,74.73,61.42,419.3,True,False,True,True,0,0.0,
5038,Rev1,1,W174,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,73.51,70.03,62.2,427.3,True,True,True,True,1,3.87,polymer_residue
5039,Rev1,1,W174,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,71.85,71.67,61.59,391.7,True,True,True,True,0,0.0,
5040,Rev1,1,W174,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,74.21,73.12,62.46,437.9,True,False,True,True,1,3.58,polymer_residue
5041,Rev1,1,W174,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,73.77,75.32,63.24,402.1,True,False,True,True,0,0.0,
5042,Rev1,1,W174,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,73.64,71.51,68.35,365.0,True,True,True,False,0,0.0,
5043,Rev1,1,W174,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,74.91,72.29,64.44,390.6,True,True,True,True,2,4.55,esc_temp_drift
5044,Rev1,1,W174,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,72.64,73.67,63.8,401.0,True,False,True,True,2,9.0,polymer_residue
5045,Rev1,1,W174,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,75.37,71.92,63.53,409.6,False,True,True,True,0,0.0,
5046,Rev1,1,W174,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,72.97,75.88,67.57,417.6,True,False,True,True,0,0.0,
5047,Rev8,8,W175,AE-3200,CH-A,C1,Center,0.0,0.0,73.37,69.22,70.34,396.0,True,True,True,True,0,0.0,
5048,Rev8,8,W175,AE-3200,CH-A,MID-01,Mid,0.52,30.0,75.12,70.79,61.22,410.8,True,True,True,True,0,0.0,
5049,Rev8,8,W175,AE-3200,CH-A,MID-02,Mid,0.52,90.0,72.99,69.36,62.78,394.3,True,True,True,True,0,0.0,
5050,Rev8,8,W175,AE-3200,CH-A,MID-03,Mid,0.52,150.0,74.4,71.19,70.94,406.3,True,True,False,True,0,0.0,
5051,Rev8,8,W175,AE-3200,CH-A,MID-04,Mid,0.52,210.0,73.5,69.96,69.8,386.9,True,True,True,True,0,0.0,
5052,Rev8,8,W175,AE-3200,CH-A,MID-05,Mid,0.52,270.0,73.93,74.61,70.14,393.9,True,False,True,True,0,0.0,
5053,Rev8,8,W175,AE-3200,CH-A,MID-06,Mid,0.52,330.0,75.47,69.62,64.47,420.4,False,True,True,True,0,0.0,
5054,Rev8,8,W175,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,76.37,70.83,66.55,415.5,False,True,True,True,0,0.0,
5055,Rev8,8,W175,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,74.86,72.12,67.68,409.3,True,True,True,True,0,0.0,
5056,Rev8,8,W175,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,76.77,70.62,69.09,419.2,False,True,True,True,0,0.0,
5057,Rev8,8,W175,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,74.71,72.93,69.21,418.3,True,False,True,True,0,0.0,
5058,Rev8,8,W175,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,77.45,73.69,66.82,448.0,False,False,True,True,0,0.0,
5059,Rev8,8,W175,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,77.15,73.17,70.33,421.3,False,False,True,True,4,25.01,arc_event
5060,Rev8,8,W175,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,76.33,72.59,66.78,423.9,False,True,True,True,0,0.0,
5061,Rev8,8,W175,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,75.59,71.93,65.73,399.9,False,True,True,True,2,7.7,polymer_residue
5062,Rev8,8,W175,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,76.34,70.84,69.27,432.8,False,True,True,True,1,5.8,pressure_spike
5063,Rev8,8,W175,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,74.92,71.58,70.3,419.9,True,True,True,True,0,0.0,
5064,Rev8,8,W175,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,76.66,69.34,68.77,420.8,False,True,True,True,1,5.88,polymer_residue
5065,Rev8,8,W175,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,76.99,74.89,67.54,423.8,False,False,True,True,0,0.0,
5066,Rev8,8,W175,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,76.84,70.68,65.84,379.1,False,True,True,True,2,11.63,
5067,Rev8,8,W175,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,76.12,70.44,64.66,435.1,False,True,True,True,0,0.0,
5068,Rev8,8,W175,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,76.5,72.98,68.51,417.5,False,False,True,True,2,8.41,
5069,Rev8,8,W175,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,77.31,71.23,68.56,422.9,False,True,True,True,0,0.0,
5070,Rev8,8,W175,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,78.06,74.9,65.79,414.7,False,False,True,True,0,0.0,
5071,Rev8,8,W175,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,75.53,71.72,63.15,420.7,False,True,True,True,4,7.46,polymer_residue
5072,Rev8,8,W175,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,76.18,69.39,70.7,435.8,False,True,False,True,2,11.32,
5073,Rev8,8,W175,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,77.88,73.73,68.33,441.0,False,False,True,True,1,6.42,polymer_residue
5074,Rev8,8,W175,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,78.14,72.01,68.21,395.7,False,True,True,True,3,10.85,
5075,Rev8,8,W175,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,76.38,72.96,68.54,425.2,False,False,True,True,0,0.0,
5076,Rev5,5,W176,AE-3200,CH-B,C1,Center,0.0,0.0,70.49,68.18,69.53,445.9,True,True,True,True,0,0.0,
5077,Rev5,5,W176,AE-3200,CH-B,MID-01,Mid,0.52,30.0,70.44,71.34,68.21,404.7,True,True,True,True,0,0.0,
5078,Rev5,5,W176,AE-3200,CH-B,MID-02,Mid,0.52,90.0,73.16,69.6,68.89,419.9,True,True,True,True,0,0.0,
5079,Rev5,5,W176,AE-3200,CH-B,MID-03,Mid,0.52,150.0,72.19,72.73,66.27,392.3,True,True,True,True,0,0.0,
5080,Rev5,5,W176,AE-3200,CH-B,MID-04,Mid,0.52,210.0,70.76,70.76,69.19,428.1,True,True,True,True,0,0.0,
5081,Rev5,5,W176,AE-3200,CH-B,MID-05,Mid,0.52,270.0,69.85,68.5,71.95,406.8,True,True,False,True,0,0.0,
