Sample_No,Recipe_Version,Rev_No,Wafer_ID,Tool_ID,Chamber_ID,Site_ID,Zone,Radius_frac,Angle_deg,Top_CD_nm,Mid_CD_nm,Bottom_CD_nm,Depth_nm,Top_CD_Pass,Mid_CD_Pass,Bottom_CD_Pass,Depth_Pass,Defect_Count,Defect_Severity,Anomaly_Event
3909,Rev7,7,W135,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,2178.31,2124.04,1970.69,3379.5,True,True,True,True,0,0.0,
3910,Rev7,7,W135,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,2159.61,2112.21,2167.73,3679.8,True,True,True,False,0,0.0,
3911,Rev7,7,W135,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,2159.46,2143.28,2001.98,3335.8,True,True,True,True,1,5.32,endpoint_late
3912,Rev7,7,W135,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,2219.53,2172.95,2131.06,3574.2,True,True,True,False,1,2.1,
3913,Rev7,7,W135,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,2206.29,2092.12,2040.88,3439.0,True,True,True,True,0,0.0,
3914,Rev7,7,W135,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,2186.85,2072.65,2135.43,3408.1,True,True,True,True,0,0.0,
3915,Rev7,7,W135,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,2228.4,2138.54,2110.47,3382.4,False,True,True,True,0,0.0,
3916,Rev2,2,W136,PX-7500,CH-C,C1,Center,0.0,0.0,2136.77,2039.8,2102.16,3277.0,True,True,True,True,0,0.0,
3917,Rev2,2,W136,PX-7500,CH-C,MID-01,Mid,0.52,30.0,2160.77,2188.49,2077.53,3261.1,True,True,True,True,0,0.0,
3918,Rev2,2,W136,PX-7500,CH-C,MID-02,Mid,0.52,90.0,2153.41,2078.85,2130.66,3370.5,True,True,True,True,0,0.0,
3919,Rev2,2,W136,PX-7500,CH-C,MID-03,Mid,0.52,150.0,2146.59,2137.25,1995.74,3356.5,True,True,True,True,0,0.0,
3920,Rev2,2,W136,PX-7500,CH-C,MID-04,Mid,0.52,210.0,2115.34,2066.04,1923.13,3205.1,True,True,True,True,0,0.0,
3921,Rev2,2,W136,PX-7500,CH-C,MID-05,Mid,0.52,270.0,2148.54,2137.47,2102.36,3385.1,True,True,True,True,0,0.0,
3922,Rev2,2,W136,PX-7500,CH-C,MID-06,Mid,0.52,330.0,2167.01,2097.97,1986.67,3417.8,True,True,True,True,0,0.0,
3923,Rev2,2,W136,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,2223.42,2133.38,1990.92,3216.2,True,True,True,True,0,0.0,
3924,Rev2,2,W136,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,2167.64,2105.11,2048.94,3438.9,True,True,True,True,0,0.0,
3925,Rev2,2,W136,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,2175.63,2131.98,2073.35,3224.9,True,True,True,True,0,0.0,
3926,Rev2,2,W136,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,2154.68,2167.71,2072.2,3288.7,True,True,True,True,0,0.0,
3927,Rev2,2,W136,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,2179.31,2101.43,2155.58,3071.0,True,True,True,True,0,0.0,
3928,Rev2,2,W136,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,2196.1,2139.48,2176.36,3246.2,True,True,False,True,0,0.0,
3929,Rev2,2,W136,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,2180.23,2158.68,2060.6,3564.2,True,True,True,False,0,0.0,
3930,Rev2,2,W136,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,2141.89,2153.2,2095.64,3667.0,True,True,True,False,0,0.0,
3931,Rev2,2,W136,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,2217.95,2096.74,2142.33,3352.1,True,True,True,True,2,8.85,
3932,Rev2,2,W136,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,2232.53,2071.25,2123.6,3526.7,False,True,True,False,0,0.0,
3933,Rev2,2,W136,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,2203.86,2103.17,2089.53,3432.9,True,True,True,True,1,5.44,polymer_residue
3934,Rev2,2,W136,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,2167.9,2131.36,2089.76,3296.7,True,True,True,True,1,6.42,
3935,Rev2,2,W136,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,2222.78,2114.26,2149.89,3453.1,True,True,True,True,0,0.0,
3936,Rev2,2,W136,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,2256.32,2141.15,2047.47,3477.4,False,True,True,True,0,0.0,
3937,Rev2,2,W136,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,2208.01,2169.71,2103.34,3716.8,True,True,True,False,0,0.0,
3938,Rev2,2,W136,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,2205.22,2150.13,2136.47,3530.7,True,True,True,False,0,0.0,
3939,Rev2,2,W136,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,2230.23,2124.83,2121.74,3463.0,False,True,True,True,3,6.72,
3940,Rev2,2,W136,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,2232.3,2149.84,2094.82,3414.7,False,True,True,True,0,0.0,
3941,Rev2,2,W136,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,2220.18,2115.78,2076.21,3432.8,True,True,True,True,1,4.37,
3942,Rev2,2,W136,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,2246.85,2136.04,2154.79,3356.4,False,True,True,True,1,3.09,arc_event
3943,Rev2,2,W136,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,2187.32,2143.59,1995.89,3284.4,True,True,True,True,0,0.0,
3944,Rev2,2,W136,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,2179.46,2108.34,2117.76,3566.4,True,True,True,False,0,0.0,
3945,Rev4,4,W137,AE-3200,CH-A,C1,Center,0.0,0.0,2093.74,2052.71,2028.09,3156.4,True,True,True,True,0,0.0,
3946,Rev4,4,W137,AE-3200,CH-A,MID-01,Mid,0.52,30.0,2146.74,2132.04,2160.63,3098.7,True,True,True,True,0,0.0,
3947,Rev4,4,W137,AE-3200,CH-A,MID-02,Mid,0.52,90.0,2166.38,2090.61,2037.72,3118.6,True,True,True,True,0,0.0,
3948,Rev4,4,W137,AE-3200,CH-A,MID-03,Mid,0.52,150.0,2173.71,2084.78,2074.06,3260.9,True,True,True,True,0,0.0,
3949,Rev4,4,W137,AE-3200,CH-A,MID-04,Mid,0.52,210.0,2146.43,2160.81,2126.88,3261.1,True,True,True,True,0,0.0,
3950,Rev4,4,W137,AE-3200,CH-A,MID-05,Mid,0.52,270.0,2141.23,2119.72,2064.24,3145.8,True,True,True,True,0,0.0,
3951,Rev4,4,W137,AE-3200,CH-A,MID-06,Mid,0.52,330.0,2161.97,2089.88,2109.5,3033.2,True,True,True,True,0,0.0,
3952,Rev4,4,W137,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,2164.54,2147.86,2058.5,3423.2,True,True,True,True,0,0.0,
3953,Rev4,4,W137,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,2159.82,2121.76,2024.69,3509.5,True,True,True,False,2,7.67,
3954,Rev4,4,W137,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,2122.25,2153.32,2074.82,3127.6,True,True,True,True,1,4.29,esc_temp_drift
3955,Rev4,4,W137,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,2139.04,2145.97,2151.84,3336.7,True,True,True,True,0,0.0,
3956,Rev4,4,W137,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,2140.66,2101.92,2040.41,3365.9,True,True,True,True,0,0.0,
3957,Rev4,4,W137,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,2150.71,2139.24,1985.4,3358.4,True,True,True,True,0,0.0,
3958,Rev4,4,W137,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,2197.78,2115.38,2075.6,3182.7,True,True,True,True,1,4.41,polymer_residue
3959,Rev4,4,W137,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,2147.53,2111.83,2085.16,3436.1,True,True,True,True,0,0.0,
3960,Rev4,4,W137,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,2167.48,2084.21,2122.69,3260.8,True,True,True,True,0,0.0,
3961,Rev4,4,W137,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,2159.17,2134.03,2144.96,3247.7,True,True,True,True,1,4.72,polymer_residue
3962,Rev4,4,W137,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,2138.63,2112.21,1967.62,3101.4,True,True,True,True,1,3.15,polymer_residue
3963,Rev4,4,W137,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,2163.45,2175.59,2058.53,3143.0,True,True,True,True,2,9.8,
3964,Rev4,4,W137,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,2191.59,2127.98,2003.49,3505.2,True,True,True,False,0,0.0,
3965,Rev4,4,W137,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,2179.55,2165.22,2052.35,3202.3,True,True,True,True,1,2.55,polymer_residue
3966,Rev4,4,W137,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,2135.36,2202.12,2089.91,3186.0,True,False,True,True,0,0.0,
3967,Rev4,4,W137,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,2175.54,2198.44,2128.7,3437.4,True,False,True,True,0,0.0,
3968,Rev4,4,W137,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,2145.88,2124.17,2013.28,3558.3,True,True,True,False,0,0.0,
3969,Rev4,4,W137,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,2152.54,2169.41,1985.26,3172.2,True,True,True,True,0,0.0,
3970,Rev4,4,W137,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,2179.53,2145.77,2012.08,3211.5,True,True,True,True,1,3.88,endpoint_late
3971,Rev4,4,W137,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,2187.21,2147.28,2043.64,3340.4,True,True,True,True,0,0.0,
3972,Rev4,4,W137,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,2188.87,2144.8,2147.63,3197.8,True,True,True,True,0,0.0,
3973,Rev4,4,W137,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,2163.02,2130.76,1976.49,3527.3,True,True,True,False,1,5.35,polymer_residue
3974,Rev8,8,W138,AE-3200,CH-A,C1,Center,0.0,0.0,2163.12,2086.84,2011.39,3108.2,True,True,True,True,1,5.84,polymer_residue
3975,Rev8,8,W138,AE-3200,CH-A,MID-01,Mid,0.52,30.0,2205.64,2118.6,2110.88,3497.0,True,True,True,True,0,0.0,
3976,Rev8,8,W138,AE-3200,CH-A,MID-02,Mid,0.52,90.0,2186.18,2088.33,1976.36,3327.2,True,True,True,True,0,0.0,
3977,Rev8,8,W138,AE-3200,CH-A,MID-03,Mid,0.52,150.0,2161.08,2125.17,2096.05,3206.8,True,True,True,True,0,0.0,
3978,Rev8,8,W138,AE-3200,CH-A,MID-04,Mid,0.52,210.0,2233.27,2150.78,2020.91,3432.0,False,True,True,True,1,2.42,
3979,Rev8,8,W138,AE-3200,CH-A,MID-05,Mid,0.52,270.0,2172.54,2143.55,1992.43,3295.1,True,True,True,True,0,0.0,
3980,Rev8,8,W138,AE-3200,CH-A,MID-06,Mid,0.52,330.0,2198.37,2101.05,2062.67,3186.7,True,True,True,True,0,0.0,
3981,Rev8,8,W138,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,2191.54,2070.53,2063.77,3376.4,True,True,True,True,0,0.0,
3982,Rev8,8,W138,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,2182.81,2106.45,2120.76,3231.1,True,True,True,True,0,0.0,
3983,Rev8,8,W138,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,2212.22,2132.18,2073.81,3275.8,True,True,True,True,1,6.04,
3984,Rev8,8,W138,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,2250.98,2095.2,2087.49,3130.4,False,True,True,True,0,0.0,
3985,Rev8,8,W138,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,2237.08,2115.3,2007.29,3492.9,False,True,True,True,0,0.0,
3986,Rev8,8,W138,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,2206.16,2148.98,2074.25,3144.7,True,True,True,True,1,3.23,esc_temp_drift
3987,Rev8,8,W138,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,2210.7,2089.08,2048.98,3109.3,True,True,True,True,0,0.0,
3988,Rev8,8,W138,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,2175.26,2097.12,2076.2,3200.6,True,True,True,True,0,0.0,
3989,Rev8,8,W138,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,2188.11,2111.35,2106.43,3242.9,True,True,True,True,1,3.25,polymer_residue
3990,Rev8,8,W138,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,2206.92,2086.25,2038.5,3430.4,True,True,True,True,0,0.0,
3991,Rev8,8,W138,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,2200.61,2079.67,2013.77,3295.9,True,True,True,True,1,2.66,
3992,Rev8,8,W138,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,2179.73,2174.5,2124.36,3400.2,True,True,True,True,0,0.0,
3993,Rev8,8,W138,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,2209.33,2175.09,2071.02,3618.1,True,True,True,False,0,0.0,
3994,Rev8,8,W138,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,2276.08,2168.52,2109.15,3142.8,False,True,True,True,2,8.04,pressure_spike
3995,Rev8,8,W138,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,2237.53,2117.97,2078.41,3320.7,False,True,True,True,0,0.0,
3996,Rev8,8,W138,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,2235.47,2086.87,2064.69,3581.6,False,True,True,False,1,3.62,
3997,Rev8,8,W138,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,2206.11,2201.04,2079.68,3477.5,True,False,True,True,0,0.0,
3998,Rev8,8,W138,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,2237.88,2130.22,2024.3,3450.1,False,True,True,True,2,9.12,
3999,Rev8,8,W138,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,2220.84,2132.2,2051.52,3109.1,True,True,True,True,0,0.0,
4000,Rev8,8,W138,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,2245.04,2111.59,2040.42,3387.3,False,True,True,True,1,6.45,polymer_residue
4001,Rev8,8,W138,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,2200.69,2128.99,1962.76,3355.8,True,True,True,True,0,0.0,
4002,Rev8,8,W138,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,2209.43,2132.62,2155.41,3461.2,True,True,True,True,1,3.64,pressure_spike
4003,Rev4,4,W139,AE-3200,CH-A,C1,Center,0.0,0.0,2091.67,2019.66,2016.21,3041.6,True,True,True,True,0,0.0,
4004,Rev4,4,W139,AE-3200,CH-A,MID-01,Mid,0.52,30.0,2070.96,2048.02,1946.28,3001.7,False,True,True,True,0,0.0,
4005,Rev4,4,W139,AE-3200,CH-A,MID-02,Mid,0.52,90.0,2082.6,2053.93,1995.74,3292.2,True,True,True,True,0,0.0,
4006,Rev4,4,W139,AE-3200,CH-A,MID-03,Mid,0.52,150.0,2107.05,2063.29,2072.77,3227.7,True,True,True,True,0,0.0,
4007,Rev4,4,W139,AE-3200,CH-A,MID-04,Mid,0.52,210.0,2096.0,2113.76,1906.54,3213.5,True,True,True,True,0,0.0,
4008,Rev4,4,W139,AE-3200,CH-A,MID-05,Mid,0.52,270.0,2080.94,2044.33,2094.06,3196.4,True,True,True,True,0,0.0,
4009,Rev4,4,W139,AE-3200,CH-A,MID-06,Mid,0.52,330.0,2106.14,2079.12,2100.58,3280.5,True,True,True,True,1,2.14,esc_temp_drift
4010,Rev4,4,W139,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,2140.54,2098.92,2154.56,3384.4,True,True,True,True,0,0.0,
4011,Rev4,4,W139,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,2146.99,2040.9,2050.46,3080.0,True,True,True,True,0,0.0,
4012,Rev4,4,W139,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,2090.89,2121.52,2039.66,3212.9,True,True,True,True,0,0.0,
4013,Rev4,4,W139,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,2144.1,2081.89,2098.94,3181.9,True,True,True,True,0,0.0,
4014,Rev4,4,W139,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,2153.97,2099.12,2157.83,3223.7,True,True,True,True,1,1.98,endpoint_late
4015,Rev4,4,W139,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,2108.25,2142.15,2111.33,3219.2,True,True,True,True,1,2.15,arc_event
4016,Rev4,4,W139,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,2077.64,2118.54,2053.74,3250.3,True,True,True,True,0,0.0,
4017,Rev4,4,W139,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,2170.65,2052.82,2099.85,3249.6,True,True,True,True,0,0.0,
4018,Rev4,4,W139,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,2108.99,2086.45,2130.61,3242.8,True,True,True,True,0,0.0,
4019,Rev4,4,W139,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,2165.39,2052.34,2116.07,3138.4,True,True,True,True,0,0.0,
4020,Rev4,4,W139,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,2110.48,2063.73,2147.09,3379.0,True,True,True,True,0,0.0,
4021,Rev4,4,W139,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,2111.67,2131.5,2153.09,3275.3,True,True,True,True,1,5.51,polymer_residue
4022,Rev4,4,W139,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,2128.83,2076.27,2119.61,3330.3,True,True,True,True,1,3.22,arc_event
4023,Rev4,4,W139,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,2165.2,2135.94,2045.47,3436.9,True,True,True,True,1,2.21,
4024,Rev4,4,W139,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,2180.28,2095.21,2085.05,3266.4,True,True,True,True,1,5.72,endpoint_late
4025,Rev4,4,W139,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,2131.0,2094.23,2097.73,3492.0,True,True,True,True,1,4.24,esc_temp_drift
4026,Rev4,4,W139,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,2178.76,2096.53,2154.46,3087.9,True,True,True,True,2,7.19,arc_event
4027,Rev4,4,W139,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,2151.7,2067.2,2170.5,3273.0,True,True,False,True,1,2.92,pressure_spike
4028,Rev4,4,W139,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,2131.88,2069.48,2115.72,3281.8,True,True,True,True,0,0.0,
4029,Rev4,4,W139,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,2173.06,2142.72,2104.28,3271.2,True,True,True,True,1,3.67,
4030,Rev4,4,W139,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,2115.63,2089.64,2025.89,3212.9,True,True,True,True,0,0.0,
4031,Rev4,4,W139,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,2129.53,2117.58,2082.46,3532.2,True,True,True,False,0,0.0,
4032,Rev9,9,W140,AE-3200,CH-B,C1,Center,0.0,0.0,2147.96,2147.6,2091.01,3064.1,True,True,True,True,0,0.0,
4033,Rev9,9,W140,AE-3200,CH-B,MID-01,Mid,0.52,30.0,2176.09,2156.35,2028.24,3286.7,True,True,True,True,1,4.49,pressure_spike
4034,Rev9,9,W140,AE-3200,CH-B,MID-02,Mid,0.52,90.0,2132.44,2145.18,2203.84,3516.0,True,True,False,False,2,6.08,arc_event
4035,Rev9,9,W140,AE-3200,CH-B,MID-03,Mid,0.52,150.0,2159.1,2138.97,2151.07,3472.8,True,True,True,True,1,2.07,esc_temp_drift
4036,Rev9,9,W140,AE-3200,CH-B,MID-04,Mid,0.52,210.0,2163.63,2181.1,2171.22,3471.4,True,True,False,True,0,0.0,
4037,Rev9,9,W140,AE-3200,CH-B,MID-05,Mid,0.52,270.0,2237.85,2122.69,2145.25,3309.9,False,True,True,True,0,0.0,
4038,Rev9,9,W140,AE-3200,CH-B,MID-06,Mid,0.52,330.0,2210.89,2142.36,2138.84,3328.0,True,True,True,True,0,0.0,
4039,Rev9,9,W140,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,2197.68,2180.13,2116.12,3446.2,True,True,True,True,0,0.0,
4040,Rev9,9,W140,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,2189.65,2157.16,2166.62,3406.5,True,True,True,True,0,0.0,
4041,Rev9,9,W140,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,2240.7,2145.92,2048.08,3161.8,False,True,True,True,0,0.0,
4042,Rev9,9,W140,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,2180.27,2158.76,2213.2,3399.5,True,True,False,True,2,6.75,
4043,Rev9,9,W140,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,2176.28,2094.16,2125.31,3283.2,True,True,True,True,1,4.42,polymer_residue
4044,Rev9,9,W140,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,2222.21,2124.85,2113.4,3189.9,True,True,True,True,0,0.0,
4045,Rev9,9,W140,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,2218.83,2187.95,2074.9,3253.0,True,True,True,True,0,0.0,
4046,Rev9,9,W140,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,2227.68,2154.0,2160.41,3371.1,False,True,True,True,1,5.37,endpoint_late
4047,Rev9,9,W140,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,2192.35,2059.42,2089.4,3263.8,True,True,True,True,0,0.0,
4048,Rev9,9,W140,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,2231.53,2146.12,2119.11,3310.9,False,True,True,True,3,18.41,
4049,Rev9,9,W140,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,2208.24,2190.7,2185.83,3434.2,True,True,False,True,1,5.85,pressure_spike
4050,Rev9,9,W140,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,2197.78,2187.78,2124.52,3389.8,True,True,True,True,0,0.0,
4051,Rev9,9,W140,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,2203.43,2131.45,2110.12,3432.7,True,True,True,True,0,0.0,
4052,Rev9,9,W140,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,2177.28,2190.48,2056.62,3240.5,True,True,True,True,0,0.0,
4053,Rev9,9,W140,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,2234.99,2181.64,2163.15,3494.4,False,True,True,True,0,0.0,
4054,Rev9,9,W140,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,2191.25,2159.73,2160.19,3449.7,True,True,True,True,0,0.0,
4055,Rev9,9,W140,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,2193.05,2142.01,2150.87,3238.1,True,True,True,True,0,0.0,
4056,Rev9,9,W140,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,2203.5,2186.16,2159.56,3317.0,True,True,True,True,0,0.0,
4057,Rev9,9,W140,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,2202.69,2142.99,2163.09,3531.7,True,True,True,False,0,0.0,
4058,Rev9,9,W140,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,2221.44,2197.15,2247.36,3413.9,True,False,False,True,3,12.27,arc_event
4059,Rev9,9,W140,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,2209.55,2207.61,2026.15,3311.5,True,False,True,True,0,0.0,
4060,Rev9,9,W140,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,2210.87,2173.67,2162.18,3188.7,True,True,True,True,1,2.42,
4061,Rev6,6,W141,PX-7500,CH-C,C1,Center,0.0,0.0,2155.33,2121.37,2141.46,3089.4,True,True,True,True,0,0.0,
4062,Rev6,6,W141,PX-7500,CH-C,MID-01,Mid,0.52,30.0,2145.88,2077.59,2148.89,3210.9,True,True,True,True,0,0.0,
4063,Rev6,6,W141,PX-7500,CH-C,MID-02,Mid,0.52,90.0,2168.34,2056.25,2131.83,3144.2,True,True,True,True,0,0.0,
4064,Rev6,6,W141,PX-7500,CH-C,MID-03,Mid,0.52,150.0,2167.08,2110.54,2201.07,3425.4,True,True,False,True,0,0.0,
4065,Rev6,6,W141,PX-7500,CH-C,MID-04,Mid,0.52,210.0,2171.61,2213.39,2173.56,3457.8,True,False,False,True,0,0.0,
4066,Rev6,6,W141,PX-7500,CH-C,MID-05,Mid,0.52,270.0,2158.13,2151.55,2181.56,3087.1,True,True,False,True,0,0.0,
4067,Rev6,6,W141,PX-7500,CH-C,MID-06,Mid,0.52,330.0,2190.21,2113.81,2133.94,3375.4,True,True,True,True,1,3.35,
4068,Rev6,6,W141,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,2194.68,2154.07,2173.54,3256.5,True,True,False,True,1,4.44,endpoint_late
4069,Rev6,6,W141,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,2163.06,2149.51,2213.99,3455.1,True,True,False,True,0,0.0,
4070,Rev6,6,W141,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,2192.96,2160.8,2178.25,3442.2,True,True,False,True,1,2.47,polymer_residue
4071,Rev6,6,W141,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,2166.62,2192.04,2270.07,3253.6,True,True,False,True,0,0.0,
4072,Rev6,6,W141,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,2195.58,2159.71,2255.25,3378.4,True,True,False,True,0,0.0,
4073,Rev6,6,W141,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,2201.4,2149.32,2212.39,3272.5,True,True,False,True,2,11.87,polymer_residue
4074,Rev6,6,W141,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,2195.04,2172.73,2155.57,3372.0,True,True,True,True,0,0.0,
4075,Rev6,6,W141,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,2171.02,2121.49,2131.02,3191.1,True,True,True,True,0,0.0,
4076,Rev6,6,W141,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,2215.49,2215.43,2183.21,3435.1,True,False,False,True,0,0.0,
4077,Rev6,6,W141,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,2233.47,2170.84,2260.69,3442.2,False,True,False,True,1,3.15,
4078,Rev6,6,W141,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,2177.6,2167.76,2183.7,3389.1,True,True,False,True,1,3.21,
4079,Rev6,6,W141,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,2206.12,2112.28,2236.68,3438.0,True,True,False,True,0,0.0,
4080,Rev6,6,W141,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,2205.21,2117.0,2224.85,3547.7,True,True,False,False,1,2.25,arc_event
4081,Rev6,6,W141,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,2218.89,2184.0,2299.88,3331.3,True,True,False,True,1,6.46,esc_temp_drift
4082,Rev6,6,W141,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,2228.66,2177.14,2120.76,3425.5,False,True,True,True,1,4.63,arc_event
