Sample_No,Recipe_Version,Rev_No,Wafer_ID,Tool_ID,Chamber_ID,Site_ID,Zone,Radius_frac,Angle_deg,Top_CD_nm,Mid_CD_nm,Bottom_CD_nm,Depth_nm,Top_CD_Pass,Mid_CD_Pass,Bottom_CD_Pass,Depth_Pass,Defect_Count,Defect_Severity,Anomaly_Event
4875,Rev1,1,W169,AE-3200,CH-B,MID-02,Mid,0.52,90.0,93.35,95.23,89.75,946.0,True,True,True,True,0,0.0,
4876,Rev1,1,W169,AE-3200,CH-B,MID-03,Mid,0.52,150.0,95.68,97.48,88.17,935.0,True,True,True,True,0,0.0,
4877,Rev1,1,W169,AE-3200,CH-B,MID-04,Mid,0.52,210.0,94.19,99.16,78.88,941.3,True,False,True,True,0,0.0,
4878,Rev1,1,W169,AE-3200,CH-B,MID-05,Mid,0.52,270.0,95.64,97.92,81.71,947.3,True,False,True,True,0,0.0,
4879,Rev1,1,W169,AE-3200,CH-B,MID-06,Mid,0.52,330.0,93.12,96.07,77.64,960.0,True,True,False,True,1,5.57,arc_event
4880,Rev1,1,W169,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,96.61,100.78,93.13,991.2,True,False,True,True,0,0.0,
4881,Rev1,1,W169,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,94.66,99.58,88.46,891.4,True,False,True,True,1,2.59,
4882,Rev1,1,W169,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,100.92,99.11,84.7,955.4,False,False,True,True,0,0.0,
4883,Rev1,1,W169,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,96.14,100.2,78.98,896.5,True,False,True,True,1,2.44,polymer_residue
4884,Rev1,1,W169,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,92.4,99.16,86.16,958.1,True,False,True,True,0,0.0,
4885,Rev1,1,W169,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,101.82,99.28,80.62,842.1,False,False,True,False,0,0.0,
4886,Rev1,1,W169,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,96.61,99.09,82.44,990.9,True,False,True,True,0,0.0,
4887,Rev1,1,W169,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,96.29,103.45,88.35,960.6,True,False,True,True,1,6.29,
4888,Rev1,1,W169,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,101.45,99.92,89.22,1012.0,False,False,True,True,0,0.0,
4889,Rev1,1,W169,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,98.52,99.32,83.16,978.2,True,False,True,True,2,12.24,
4890,Rev1,1,W169,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,96.13,99.19,84.02,898.5,True,False,True,True,0,0.0,
4891,Rev1,1,W169,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,97.21,98.96,94.2,998.9,True,False,True,True,0,0.0,
4892,Rev1,1,W169,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,97.14,99.04,86.41,968.6,True,False,True,True,0,0.0,
4893,Rev1,1,W169,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,98.49,97.18,80.68,1035.8,True,True,True,True,1,5.62,arc_event
4894,Rev1,1,W169,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,101.13,100.97,81.7,995.9,False,False,True,True,1,3.55,arc_event
4895,Rev1,1,W169,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,94.86,99.49,82.26,948.8,True,False,True,True,0,0.0,
4896,Rev1,1,W169,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,96.8,99.35,88.19,986.7,True,False,True,True,0,0.0,
4897,Rev1,1,W169,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,100.94,96.23,80.58,919.8,False,True,True,True,3,16.45,esc_temp_drift
4898,Rev1,1,W169,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,98.36,98.06,83.34,1027.8,True,False,True,True,1,2.75,polymer_residue
4899,Rev1,1,W169,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,95.52,100.0,84.95,996.6,True,False,True,True,1,6.39,polymer_residue
4900,Rev1,1,W169,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,98.16,101.31,86.84,999.9,True,False,True,True,0,0.0,
4901,Rev1,1,W169,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,95.63,98.46,93.6,1004.0,True,False,True,True,0,0.0,
4902,Rev6,6,W170,PX-7500,CH-C,C1,Center,0.0,0.0,96.78,88.94,100.24,1073.3,True,True,False,True,0,0.0,
4903,Rev6,6,W170,PX-7500,CH-C,MID-01,Mid,0.52,30.0,95.91,91.97,86.42,967.8,True,True,True,True,0,0.0,
4904,Rev6,6,W170,PX-7500,CH-C,MID-02,Mid,0.52,90.0,97.58,93.71,89.57,1009.8,True,True,True,True,0,0.0,
4905,Rev6,6,W170,PX-7500,CH-C,MID-03,Mid,0.52,150.0,95.5,94.23,82.03,1021.6,True,True,True,True,0,0.0,
4906,Rev6,6,W170,PX-7500,CH-C,MID-04,Mid,0.52,210.0,98.76,97.02,84.71,1028.6,True,True,True,True,0,0.0,
4907,Rev6,6,W170,PX-7500,CH-C,MID-05,Mid,0.52,270.0,97.29,89.22,86.18,946.3,True,True,True,True,0,0.0,
4908,Rev6,6,W170,PX-7500,CH-C,MID-06,Mid,0.52,330.0,96.77,99.25,91.19,1005.6,True,False,True,True,0,0.0,
4909,Rev6,6,W170,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,101.81,96.41,92.65,1018.2,False,True,True,True,0,0.0,
4910,Rev6,6,W170,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,94.67,94.9,89.77,1072.3,True,True,True,True,1,5.07,
4911,Rev6,6,W170,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,97.56,91.99,94.37,948.8,True,True,True,True,0,0.0,
4912,Rev6,6,W170,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,99.49,95.52,90.32,1083.1,True,True,True,True,1,4.93,
4913,Rev6,6,W170,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,101.25,97.06,86.57,1049.0,False,True,True,True,0,0.0,
4914,Rev6,6,W170,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,93.78,95.04,83.49,1018.4,True,True,True,True,1,3.33,endpoint_late
4915,Rev6,6,W170,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,96.36,96.29,86.9,989.0,True,True,True,True,0,0.0,
4916,Rev6,6,W170,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,99.79,95.12,94.14,1052.4,True,True,True,True,1,2.98,
4917,Rev6,6,W170,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,99.17,93.06,91.66,1017.9,True,True,True,True,0,0.0,
4918,Rev6,6,W170,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,96.1,94.07,90.69,1099.5,True,True,True,False,1,5.82,arc_event
4919,Rev6,6,W170,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,102.28,90.28,97.44,1055.9,False,True,False,True,0,0.0,
4920,Rev6,6,W170,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,100.79,96.0,94.41,953.1,True,True,True,True,1,5.35,
4921,Rev6,6,W170,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,98.7,96.01,88.34,1015.3,True,True,True,True,0,0.0,
4922,Rev6,6,W170,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,95.48,94.63,94.49,1083.2,True,True,True,True,0,0.0,
4923,Rev6,6,W170,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,98.01,96.25,92.0,1058.5,True,True,True,True,2,4.43,
4924,Rev6,6,W170,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,98.48,93.04,87.61,1030.4,True,True,True,True,0,0.0,
4925,Rev6,6,W170,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,101.77,95.09,93.88,1133.1,False,True,True,False,2,11.62,
4926,Rev6,6,W170,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,101.05,97.05,92.15,1009.2,False,True,True,True,1,6.35,pressure_spike
4927,Rev6,6,W170,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,100.03,94.32,94.1,968.8,True,True,True,True,0,0.0,
4928,Rev6,6,W170,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,100.71,96.72,94.45,980.1,True,True,True,True,0,0.0,
4929,Rev6,6,W170,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,99.09,94.19,89.15,1123.3,True,True,True,False,0,0.0,
4930,Rev6,6,W170,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,99.98,95.02,92.28,1034.5,True,True,True,True,0,0.0,
4931,Rev7,7,W171,PX-7500,CH-D,C1,Center,0.0,0.0,93.42,89.07,88.75,1095.3,True,True,True,False,0,0.0,
4932,Rev7,7,W171,PX-7500,CH-D,MID-01,Mid,0.52,30.0,93.24,95.28,92.65,1039.2,True,True,True,True,0,0.0,
4933,Rev7,7,W171,PX-7500,CH-D,MID-02,Mid,0.52,90.0,96.38,94.47,86.98,943.5,True,True,True,True,1,4.68,endpoint_late
4934,Rev7,7,W171,PX-7500,CH-D,MID-03,Mid,0.52,150.0,99.28,89.58,90.21,988.1,True,True,True,True,0,0.0,
4935,Rev7,7,W171,PX-7500,CH-D,MID-04,Mid,0.52,210.0,95.09,94.48,91.4,1149.2,True,True,True,False,0,0.0,
4936,Rev7,7,W171,PX-7500,CH-D,MID-05,Mid,0.52,270.0,96.47,92.89,89.01,1154.0,True,True,True,False,0,0.0,
4937,Rev7,7,W171,PX-7500,CH-D,MID-06,Mid,0.52,330.0,97.07,95.65,86.67,954.7,True,True,True,True,0,0.0,
4938,Rev7,7,W171,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,100.17,92.16,86.04,1086.2,True,True,True,True,1,3.58,esc_temp_drift
4939,Rev7,7,W171,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,94.76,94.9,95.1,1094.7,True,True,False,False,0,0.0,
4940,Rev7,7,W171,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,100.38,95.53,90.9,1060.6,True,True,True,True,0,0.0,
4941,Rev7,7,W171,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,96.47,91.64,85.8,1039.8,True,True,True,True,0,0.0,
4942,Rev7,7,W171,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,99.6,93.94,83.89,1026.9,True,True,True,True,0,0.0,
4943,Rev7,7,W171,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,99.57,92.55,87.27,1057.5,True,True,True,True,1,1.93,polymer_residue
4944,Rev7,7,W171,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,101.25,92.8,91.5,1058.9,False,True,True,True,0,0.0,
4945,Rev7,7,W171,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,98.51,98.54,86.39,1100.3,True,False,True,False,0,0.0,
4946,Rev7,7,W171,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,98.52,94.03,91.29,1120.2,True,True,True,False,1,1.98,polymer_residue
4947,Rev7,7,W171,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,98.79,93.37,85.62,1056.8,True,True,True,True,0,0.0,
4948,Rev7,7,W171,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,99.75,97.43,92.37,1010.5,True,True,True,True,1,4.71,
4949,Rev7,7,W171,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,98.79,98.27,89.61,1114.7,True,False,True,False,3,15.35,esc_temp_drift
4950,Rev7,7,W171,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,100.67,97.43,94.22,1005.2,True,True,True,True,2,10.09,polymer_residue
4951,Rev7,7,W171,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,98.19,94.14,85.4,986.9,True,True,True,True,0,0.0,
4952,Rev7,7,W171,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,99.64,96.86,86.93,1160.6,True,True,True,False,1,5.87,
4953,Rev7,7,W171,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,100.47,97.1,95.91,1093.4,True,True,False,False,1,2.65,
4954,Rev7,7,W171,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,97.3,92.14,82.6,1097.7,True,True,True,False,1,5.33,
4955,Rev7,7,W171,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,101.45,94.75,96.2,964.4,False,True,False,True,0,0.0,
4956,Rev7,7,W171,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,100.77,97.63,84.02,1161.0,True,False,True,False,3,7.08,
4957,Rev7,7,W171,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,97.95,95.49,82.35,1116.4,True,True,True,False,1,3.97,polymer_residue
4958,Rev7,7,W171,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,96.72,98.04,87.32,1146.0,True,False,True,False,2,9.57,polymer_residue
4959,Rev7,7,W171,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,100.22,98.08,84.46,1045.8,True,False,True,True,1,3.04,
4960,Rev7,7,W172,PX-7500,CH-D,C1,Center,0.0,0.0,99.89,91.53,85.42,979.0,True,True,True,True,0,0.0,
4961,Rev7,7,W172,PX-7500,CH-D,MID-01,Mid,0.52,30.0,98.94,91.0,93.36,1045.8,True,True,True,True,0,0.0,
4962,Rev7,7,W172,PX-7500,CH-D,MID-02,Mid,0.52,90.0,101.08,91.87,90.12,1091.1,False,True,True,False,0,0.0,
4963,Rev7,7,W172,PX-7500,CH-D,MID-03,Mid,0.52,150.0,99.57,96.59,86.08,1201.8,True,True,True,False,0,0.0,
4964,Rev7,7,W172,PX-7500,CH-D,MID-04,Mid,0.52,210.0,98.66,93.2,81.32,1090.6,True,True,True,False,0,0.0,
4965,Rev7,7,W172,PX-7500,CH-D,MID-05,Mid,0.52,270.0,98.34,93.47,86.77,1079.9,True,True,True,True,0,0.0,
4966,Rev7,7,W172,PX-7500,CH-D,MID-06,Mid,0.52,330.0,97.62,95.36,85.8,1105.2,True,True,True,False,0,0.0,
4967,Rev7,7,W172,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,103.12,102.66,82.42,1024.7,False,False,True,True,2,10.45,polymer_residue
4968,Rev7,7,W172,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,101.03,97.83,91.48,1036.3,False,False,True,True,2,10.81,polymer_residue
4969,Rev7,7,W172,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,101.48,101.19,77.72,1056.2,False,False,False,True,1,1.95,
4970,Rev7,7,W172,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,98.14,91.12,95.18,1088.7,True,True,False,True,0,0.0,
4971,Rev7,7,W172,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,101.41,99.67,88.28,1041.8,False,False,True,True,0,0.0,
4972,Rev7,7,W172,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,98.36,93.46,90.04,1041.4,True,True,True,True,0,0.0,
4973,Rev7,7,W172,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,99.93,91.25,84.61,1095.5,True,True,True,False,1,2.44,polymer_residue
4974,Rev7,7,W172,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,103.39,94.51,90.2,1193.7,False,True,True,False,1,2.18,
4975,Rev7,7,W172,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,98.92,97.0,89.49,1028.4,True,True,True,True,1,3.19,
4976,Rev7,7,W172,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,99.81,97.78,92.35,1176.6,True,False,True,False,0,0.0,
4977,Rev7,7,W172,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,98.26,95.39,90.93,1026.3,True,True,True,True,3,16.52,polymer_residue
4978,Rev7,7,W172,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,103.47,91.01,90.71,1042.8,False,True,True,True,1,3.11,
4979,Rev7,7,W172,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,98.34,98.76,89.12,1029.1,True,False,True,True,1,2.67,
4980,Rev7,7,W172,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,100.72,95.58,91.54,985.1,True,True,True,True,1,2.18,pressure_spike
4981,Rev7,7,W172,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,100.7,102.07,89.6,1063.9,True,False,True,True,0,0.0,
4982,Rev7,7,W172,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,103.18,98.22,96.27,1055.9,False,False,False,True,1,2.12,
4983,Rev7,7,W172,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,104.36,93.85,89.94,984.4,False,True,True,True,0,0.0,
4984,Rev7,7,W172,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,99.43,100.08,90.1,1123.0,True,False,True,False,0,0.0,
4985,Rev7,7,W172,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,98.49,98.1,90.25,1095.8,True,False,True,False,3,9.98,polymer_residue
4986,Rev7,7,W172,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,102.3,97.46,89.14,1065.7,False,True,True,True,0,0.0,
4987,Rev7,7,W172,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,100.21,93.75,92.09,1177.9,True,True,True,False,1,5.38,esc_temp_drift
4988,Rev7,7,W172,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,99.89,93.08,92.13,1135.3,True,True,True,False,1,3.24,endpoint_late
4989,Rev4,4,W173,AE-3200,CH-A,C1,Center,0.0,0.0,93.99,94.92,88.21,846.0,True,True,True,False,1,3.77,
4990,Rev4,4,W173,AE-3200,CH-A,MID-01,Mid,0.52,30.0,94.38,96.37,89.58,1028.6,True,True,True,True,0,0.0,
4991,Rev4,4,W173,AE-3200,CH-A,MID-02,Mid,0.52,90.0,102.45,98.2,85.0,971.2,False,False,True,True,0,0.0,
4992,Rev4,4,W173,AE-3200,CH-A,MID-03,Mid,0.52,150.0,97.46,95.67,93.3,983.6,True,True,True,True,0,0.0,
4993,Rev4,4,W173,AE-3200,CH-A,MID-04,Mid,0.52,210.0,97.05,99.6,86.72,975.7,True,False,True,True,0,0.0,
4994,Rev4,4,W173,AE-3200,CH-A,MID-05,Mid,0.52,270.0,102.18,97.49,93.86,950.5,False,True,True,True,0,0.0,
4995,Rev4,4,W173,AE-3200,CH-A,MID-06,Mid,0.52,330.0,95.39,92.82,84.67,912.2,True,True,True,True,0,0.0,
4996,Rev4,4,W173,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,101.16,98.12,88.74,1064.2,False,False,True,True,0,0.0,
4997,Rev4,4,W173,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,100.27,96.78,88.37,1090.8,True,True,True,False,0,0.0,
4998,Rev4,4,W173,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,97.97,100.91,88.79,1045.3,True,False,True,True,0,0.0,
4999,Rev4,4,W173,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,98.11,99.2,88.36,926.0,True,False,True,True,0,0.0,
5000,Rev4,4,W173,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,101.72,99.06,87.7,1018.9,False,False,True,True,0,0.0,
5001,Rev4,4,W173,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,97.77,100.68,99.57,1021.7,True,False,False,True,0,0.0,
5002,Rev4,4,W173,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,99.63,99.8,85.44,940.0,True,False,True,True,0,0.0,
5003,Rev4,4,W173,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,98.87,98.01,93.42,941.7,True,False,True,True,0,0.0,
5004,Rev4,4,W173,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,99.73,102.66,90.27,1075.4,True,False,True,True,0,0.0,
5005,Rev4,4,W173,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,100.25,96.12,83.38,978.1,True,True,True,True,2,9.5,
5006,Rev4,4,W173,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,101.1,101.21,95.41,1005.8,False,False,False,True,0,0.0,
5007,Rev4,4,W173,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,100.09,95.19,93.81,1005.8,True,True,True,True,2,10.87,
5008,Rev4,4,W173,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,103.15,96.59,92.03,910.8,False,True,True,True,0,0.0,
5009,Rev4,4,W173,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,103.58,98.72,93.04,995.4,False,False,True,True,1,4.53,
5010,Rev4,4,W173,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,97.96,98.57,95.15,924.3,True,False,False,True,0,0.0,
5011,Rev4,4,W173,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,100.0,99.51,85.42,1009.7,True,False,True,True,1,4.51,
5012,Rev4,4,W173,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,104.18,100.37,90.02,1001.6,False,False,True,True,1,2.98,
5013,Rev4,4,W173,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,103.32,103.03,93.98,964.7,False,False,True,True,0,0.0,
5014,Rev4,4,W173,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,100.8,102.1,87.14,959.1,False,False,True,True,0,0.0,
5015,Rev4,4,W173,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,100.53,102.6,92.01,1027.6,True,False,True,True,0,0.0,
5016,Rev4,4,W173,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,101.2,97.24,93.35,972.6,False,True,True,True,1,5.25,polymer_residue
5017,Rev4,4,W173,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,98.65,100.45,87.47,1017.8,True,False,True,True,1,5.14,polymer_residue
5018,Rev3,3,W174,PX-7500,CH-D,C1,Center,0.0,0.0,95.0,96.71,85.08,898.2,True,True,True,True,0,0.0,
5019,Rev3,3,W174,PX-7500,CH-D,MID-01,Mid,0.52,30.0,97.31,96.17,87.47,1038.6,True,True,True,True,1,3.38,
5020,Rev3,3,W174,PX-7500,CH-D,MID-02,Mid,0.52,90.0,94.39,99.19,87.63,965.0,True,False,True,True,0,0.0,
5021,Rev3,3,W174,PX-7500,CH-D,MID-03,Mid,0.52,150.0,95.55,98.78,89.57,952.1,True,False,True,True,1,3.41,arc_event
5022,Rev3,3,W174,PX-7500,CH-D,MID-04,Mid,0.52,210.0,98.88,95.11,90.28,1001.1,True,True,True,True,0,0.0,
5023,Rev3,3,W174,PX-7500,CH-D,MID-05,Mid,0.52,270.0,94.4,95.63,91.08,966.9,True,True,True,True,1,5.93,polymer_residue
5024,Rev3,3,W174,PX-7500,CH-D,MID-06,Mid,0.52,330.0,96.61,93.66,89.25,900.1,True,True,True,True,0,0.0,
5025,Rev3,3,W174,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,99.96,96.94,90.27,1060.9,True,True,True,True,0,0.0,
5026,Rev3,3,W174,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,96.05,93.88,84.44,1053.2,True,True,True,True,0,0.0,
5027,Rev3,3,W174,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,97.93,99.43,91.68,906.1,True,False,True,True,1,4.02,polymer_residue
5028,Rev3,3,W174,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,97.16,93.6,95.48,995.6,True,True,False,True,0,0.0,
5029,Rev3,3,W174,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,95.63,98.65,94.91,998.0,True,False,False,True,2,11.07,
5030,Rev3,3,W174,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,101.01,101.52,95.7,1064.6,False,False,False,True,2,12.56,
5031,Rev3,3,W174,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,98.83,97.75,87.45,930.9,True,False,True,True,1,2.53,
5032,Rev3,3,W174,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,97.6,101.14,93.21,1053.2,True,False,True,True,1,2.13,pressure_spike
5033,Rev3,3,W174,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,101.7,98.5,95.44,913.5,False,False,False,True,1,2.21,
5034,Rev3,3,W174,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,97.56,100.78,87.46,1069.7,True,False,True,True,1,3.68,endpoint_late
5035,Rev3,3,W174,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,97.66,98.73,93.82,972.8,True,False,True,True,1,4.99,polymer_residue
5036,Rev3,3,W174,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,100.57,94.85,89.52,1038.5,True,True,True,True,1,5.55,
5037,Rev3,3,W174,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,98.74,96.47,97.47,1007.3,True,True,False,True,0,0.0,
5038,Rev3,3,W174,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,98.41,98.67,91.05,984.3,True,False,True,True,2,6.96,arc_event
5039,Rev3,3,W174,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,95.77,92.38,94.3,1013.9,True,True,True,True,0,0.0,
5040,Rev3,3,W174,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,99.8,98.84,92.4,923.4,True,False,True,True,2,11.54,pressure_spike
5041,Rev3,3,W174,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,96.81,99.85,93.28,1031.4,True,False,True,True,0,0.0,
5042,Rev3,3,W174,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,97.29,99.43,94.21,960.3,True,False,True,True,1,5.64,esc_temp_drift
5043,Rev3,3,W174,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,103.68,96.17,89.99,1007.0,False,True,True,True,2,8.29,esc_temp_drift
5044,Rev3,3,W174,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,99.66,95.96,87.71,1071.4,True,True,True,True,1,1.92,polymer_residue
5045,Rev3,3,W174,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,97.43,93.14,97.35,1026.0,True,True,False,True,3,15.72,polymer_residue
5046,Rev3,3,W174,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,95.92,102.25,83.64,992.1,True,False,True,True,0,0.0,
5047,Base,0,W175,AE-3200,CH-A,C1,Center,0.0,0.0,99.91,93.39,87.96,915.4,True,True,True,True,0,0.0,
5048,Base,0,W175,AE-3200,CH-A,MID-01,Mid,0.52,30.0,96.12,95.33,91.2,1062.1,True,True,True,True,0,0.0,
5049,Base,0,W175,AE-3200,CH-A,MID-02,Mid,0.52,90.0,96.26,90.54,89.15,987.7,True,True,True,True,0,0.0,
5050,Base,0,W175,AE-3200,CH-A,MID-03,Mid,0.52,150.0,102.49,94.51,86.63,1074.2,False,True,True,True,0,0.0,
5051,Base,0,W175,AE-3200,CH-A,MID-04,Mid,0.52,210.0,97.87,90.68,85.17,978.8,True,True,True,True,1,5.75,
5052,Base,0,W175,AE-3200,CH-A,MID-05,Mid,0.52,270.0,99.79,94.65,98.86,1005.4,True,True,False,True,0,0.0,
5053,Base,0,W175,AE-3200,CH-A,MID-06,Mid,0.52,330.0,100.91,96.66,85.86,1076.4,False,True,True,True,0,0.0,
5054,Base,0,W175,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,101.65,97.98,90.67,1015.3,False,False,True,True,1,4.57,polymer_residue
5055,Base,0,W175,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,101.04,94.96,94.88,1022.4,False,True,False,True,2,12.05,polymer_residue
5056,Base,0,W175,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,101.41,98.92,90.05,1002.3,False,False,True,True,0,0.0,
